Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,07:30,09:00:00,1100.0,4,4.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,09:00,10:00:00,1099.0,2,4.1,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Suraj Holidays,VE A/C Sleeper (2+1),22:30,07:30,09:00:00,1450.0,6,3.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
AdFAST LINE BUS,A/C Sleeper (2+1),21:15,06:15,09:00:00,2699.0,3,4.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),21:00,07:30,10:30:00,949.0,3,4.0,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
DLT BUS,A/C Sleeper (2+1),22:30,07:30,09:00:00,1499.0,6,3.8,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,07:05,09:05:00,999.0,2,3.4,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),21:45,07:00,09:15:00,1000.0,1,3.9,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
A1 Travels,Non A/C Seater / Sleeper (2+1),21:00,06:45,09:45:00,700.0,1,2.6,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
National travels and logistics,A/C Sleeper (2+1),22:45,07:00,08:15:00,1390.0,3,4.2,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode
KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),18:00,04:00,10:00:00,513.0,2,3.8,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),20:02,05:21,09:19:00,640.0,2,3.4,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 234,Swift Deluxe Non AC Air Bus (2+2),21:00,06:00,09:00:00,620.0,1,3.8,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),21:29,06:38,09:09:00,640.0,2,2.9,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),22:06,06:41,08:35:00,640.0,2,3.3,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),22:15,06:13,07:58:00,640.0,1,1.7,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,06:00,08:30:00,700.0,2,4.4,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
SAAM BUS,VE A/C Sleeper (2+1),20:30,06:15,09:45:00,800.0,1,4.4,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
Silver Line Travels,NON A/C Semi Sleeper (2+2),20:30,05:45,09:15:00,599.0,3,4.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
AdFAST LINE BUS,A/C Sleeper (2+1),21:15,06:15,09:00:00,2429.0,3,5.0,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
NS Transports,Non A/C Seater / Sleeper (2+1),20:30,06:35,10:05:00,649.0,1,4.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
P K Travels,A/C Sleeper (2+1),20:00,06:00,10:00:00,809.0,2,4.2,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
NS Transports,A/C Sleeper (2+1),21:16,06:30,09:14:00,899.0,2,4.1,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
DLT BUS,A/C Sleeper (2+1),21:45,06:30,08:45:00,899.0,1,4.3,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
National travels and logistics,NON A/C Sleeper (2+1),20:45,06:15,09:30:00,549.0,1,4.1,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
NS Transports,Non A/C Seater / Sleeper (2+1),19:30,04:30,09:00:00,649.0,1,3.8,Kozhikode to Bangalore,https://www.redbus.in/bus-tickets/kozhikode-to-bangalore
KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),17:42,22:00,04:18:00,309.0,3,2.1,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 2900,Low Floor AC Seater 2+2,18:00,00:15,06:15:00,383.0,2,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,23:44,05:14:00,383.0,2,3.6,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1286,Super Express Non AC Seater Air Bus (2+2),19:15,23:48,04:33:00,309.0,3,4.5,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 467,Super Express Non AC Seater Air Bus (2+2),19:55,00:35,04:40:00,309.0,3,2.2,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),20:12,00:51,04:39:00,309.0,2,3.7,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,01:01,04:36:00,309.0,2,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,01:44,05:14:00,383.0,1,4.3,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,02:35,05:35:00,269.0,4,4.2,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),21:15,01:10,03:55:00,309.0,1,3.3,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),21:25,02:05,04:40:00,309.0,1,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 2954,Super Express Non AC Seater Air Bus (2+2),21:25,02:35,05:10:00,309.0,3,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),22:25,04:19,05:54:00,269.0,4,4.3,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,22:30,03:40,05:10:00,383.0,1,3.4,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),22:40,03:40,05:00:00,288.0,9,3.0,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,A/C Seater / Sleeper (2+1),20:05,23:59,03:54:00,550.0,2,3.5,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,01:30,04:30:00,400.0,2,3.5,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,01:45,03:30:00,600.0,3,3.3,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Madhavi Travels,A/C Sleeper (2+1),22:20,02:35,04:15:00,849.0,8,3.9,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
Shajees Motors,A/C Semi Sleeper (2+2),22:30,03:05,04:35:00,460.0,2,3.6,Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam
KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),18:00,00:35,06:35:00,261.0,3,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),18:05,22:15,04:10:00,309.0,1,2.5,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 2517,Swift Deluxe Non AC Air Bus (2+2),18:36,23:16,04:40:00,309.0,1,1.5,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),20:29,01:50,05:21:00,288.0,1,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,03:10,05:35:00,261.0,2,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),21:46,03:10,05:24:00,269.0,3,4.6,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),22:10,02:30,04:20:00,268.0,1,3.7,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,03:30,05:20:00,269.0,3,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,03:21,05:06:00,309.0,1,2.6,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 408,Super Express Non AC Seater Air Bus (2+2),22:30,02:45,04:15:00,299.0,2,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,03:35,05:01:00,231.0,4,3.6,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 368,AC MULTI AXLE,22:50,03:05,04:15:00,494.0,2,2.9,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,03:52,04:57:00,309.0,7,3.1,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,23:04,04:10,05:06:00,383.0,2,3.2,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),23:15,04:45,05:30:00,269.0,4,2.8,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
Shajees Motors,A/C Semi Sleeper (2+2),19:30,00:40,05:10:00,500.0,2,3.3,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
Ubc travels,A/C Seater/Sleeper (2+1),20:45,03:00,06:15:00,900.0,2,3.6,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
Kalpaka Travels 1,A/C Sleeper (2+1),20:55,02:30,05:35:00,800.0,1,5.0,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
Jacobs Travels,A/C Semi Sleeper (2+2),21:00,02:30,05:30:00,700.0,2,3.0,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
Adrin Travels,A/C Seater/Sleeper (2+1),21:00,02:00,05:00:00,700.0,2,5.0,Ernakulam to Kozhikode,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode
National travels and logistics,Non A/C Seater / Sleeper (2+1),22:40,05:45,07:05:00,1090.0,1,3.2,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
P K Travels,A/C Sleeper (2+1),22:15,05:30,07:15:00,990.0,1,2.8,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Rukma Travels,A/C Seater/Sleeper (2+1),21:30,05:00,07:30:00,949.0,1,4.2,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Sam Tourist,A/C Sleeper (2+1),23:00,06:00,07:00:00,1899.0,2,2.8,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
Sam Tourist,A/C Sleeper (2+1),22:35,06:05,07:30:00,1699.0,1,2.8,Bangalore to Kannur,https://www.redbus.in/bus-tickets/bangalore-to-kannur
KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),18:00,01:20,07:20:00,350.0,3,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,00:30,05:30:00,452.0,2,2.0,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),20:02,02:01,05:59:00,419.0,3,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 234,Swift Deluxe Non AC Air Bus (2+2),21:00,03:30,06:30:00,398.0,1,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),21:29,03:33,06:04:00,419.0,3,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),22:06,04:01,05:55:00,419.0,3,4.6,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),22:15,03:55,05:40:00,419.0,2,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,05:40,06:40:00,319.0,4,3.2,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,04:10,05:05:00,356.0,9,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),23:50,04:20,04:30:00,356.0,1,2.6,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
A1 Travels,A/C Seater / Sleeper (2+1),20:00,04:00,08:00:00,550.0,3,3.2,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
SAAM BUS,VE A/C Sleeper (2+1),20:30,04:00,07:30:00,800.0,1,4.2,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
National travels and logistics,NON A/C Sleeper (2+1),20:45,04:00,07:15:00,549.0,1,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
National travels and logistics,A/C Sleeper (2+1),21:00,03:15,06:15:00,749.0,1,3.8,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,04:00,07:00:00,599.0,3,3.1,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore
KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07:18:00,548.0,3,4.7,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:16,04:41,08:25:00,568.0,2,4.3,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08:15:00,568.0,3,4.4,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,06:00,08:30:00,579.0,1,4.2,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,A/C Sleeper (2+1),21:15,05:30,08:15:00,949.0,1,4.5,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08:15:00,1000.0,1,4.4,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07:15:00,1000.0,1,4.2,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08:50:00,649.0,2,4.1,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08:00:00,725.0,1,4.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08:15:00,900.0,3,4.0,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07:30:00,750.0,2,3.8,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:30,10:00:00,630.0,2,3.4,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07:30:00,800.0,3,3.6,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
SAAM BUS,VE A/C Sleeper (2+1),22:00,06:00,08:00:00,800.0,2,3.9,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,03:45,10:15:00,723.0,1,2.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 503,Super Express Non AC Seater Air Bus (2+2),17:42,01:40,07:58:00,586.0,2,3.4,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,18:30,04:25,09:55:00,742.0,2,2.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,03:40,08:40:00,565.0,1,2.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1286,Super Express Non AC Seater Air Bus (2+2),19:15,04:29,09:14:00,586.0,3,3.7,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,04:10,08:40:00,723.0,2,2.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 564,Super Express Non AC Seater Air Bus (2+2),20:12,05:10,08:58:00,586.0,2,3.2,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,05:05,08:40:00,586.0,2,2.4,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,06:35,10:05:00,742.0,1,2.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),20:34,05:49,09:15:00,565.0,2,4.6,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
BLM Transports,A/C Sleeper (2+1),22:00,07:00,09:00:00,903.0,1,3.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,A/C Seater / Sleeper (2+1),20:05,05:30,09:25:00,650.0,2,3.9,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
Madhavi Travels,A/C Sleeper (2+1),22:20,07:00,08:40:00,849.0,8,3.5,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:00,09:00:00,550.0,2,3.0,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,07:40,08:35:00,1099.0,7,3.7,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05:40:00,599.0,1,4.5,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06:00:00,600.0,2,3.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07:00:00,1200.0,2,4.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),23:45,06:30,06:45:00,999.0,2,3.2,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),17:10,22:30,05:20:00,1200.0,1,2.5,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
FAST LINE BUS,A/C Sleeper (2+1),23:59,06:15,06:16:00,2699.0,3,0.0,Mysore to Kozhikode,https://www.redbus.in/bus-tickets/mysore-to-kozhikode
MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:30,07:00:00,1100.0,4,4.5,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
DLT BUS,A/C Sleeper (2+1),22:30,05:30,07:00:00,1499.0,8,4.1,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:20,08:20:00,1099.0,2,4.4,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
DLT BUS,A/C Sleeper (2+1),22:30,05:20,06:50:00,1499.0,1,4.5,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
FAST LINE BUS,A/C Sleeper (2+1),21:15,04:00,06:45:00,2699.0,3,0.0,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07:45:00,1450.0,6,4.6,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08:30:00,1099.0,2,3.9,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Silver Line Travels,NON A/C Semi Sleeper (2+2),22:00,04:20,06:20:00,699.0,1,4.5,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:00,05:25,07:25:00,999.0,2,3.9,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07:45:00,1450.0,6,4.3,Bangalore to Kalpetta (kerala),https://www.redbus.in/bus-tickets/bangalore-to-kalpetta
KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),20:00,04:00,08:00:00,426.0,2,2.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),21:57,05:21,07:24:00,548.0,3,4.4,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1353,Super Express Non AC Seater Air Bus (2+2),22:00,05:10,07:10:00,548.0,2,3.2,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 197,Super Deluxe Non AC Seater Air Bus (2+2),22:35,06:30,07:55:00,589.0,2,2.0,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),23:29,06:38,07:09:00,548.0,2,3.5,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:51,06:41,06:50:00,548.0,2,4.4,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06:15:00,700.0,2,4.6,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Silver Line Travels,NON A/C Semi Sleeper (2+2),22:45,05:45,07:00:00,599.0,3,4.1,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07:17:00,850.0,2,4.1,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
DLT BUS,A/C Sleeper (2+1),23:45,06:30,06:45:00,899.0,1,4.1,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
